phase,previous_operation,frame_ms,cpu_ms,gpu_ms,gc_alloc_bytes,draw_calls
post_load_walking,0,4.5249,3.1652,0.0000,112,573
post_load_walking,0,3.6103,3.2454,0.0000,112,569
post_load_walking,0,3.2867,2.0236,0.0000,112,574
post_load_walking,0,3.2596,4.5323,0.0000,112,573
post_load_walking,0,3.2958,3.6060,0.0000,112,570
post_load_walking,0,2.2078,3.2862,0.0000,112,574
post_load_walking,0,2.9778,3.2592,0.0000,112,573
post_load_walking,0,3.0582,3.2969,0.0000,112,574
post_load_walking,0,2.9354,2.2074,0.0000,112,574
post_load_walking,0,3.9386,2.9760,0.0000,112,573
post_load_walking,0,3.2746,3.0589,0.0000,112,572
post_load_walking,0,3.1345,2.9330,0.0000,112,574
post_load_walking,0,3.0903,3.9411,0.0000,112,574
post_load_walking,0,3.6063,3.2753,0.0000,112,569
post_load_walking,0,2.9428,3.1341,0.0000,112,574
post_load_walking,0,2.8847,3.0902,0.0000,112,574
post_load_walking,0,2.1846,3.6071,0.0000,112,572
post_load_walking,0,3.1844,2.9422,0.0000,112,573
post_load_walking,0,3.6307,2.8864,0.0000,112,573
post_load_walking,0,3.9204,2.1829,0.0000,112,574
post_load_walking,0,3.3765,3.1850,0.0000,112,574
post_load_walking,0,2.9706,3.6325,0.0000,112,573
post_load_walking,0,3.0306,3.9203,0.0000,112,571
post_load_walking,0,2.0580,3.3751,0.0000,112,574
post_load_walking,0,3.0411,2.9689,0.0000,112,574
post_load_walking,0,3.1674,3.0316,0.0000,112,573
post_load_walking,0,3.0150,2.0564,0.0000,112,568
post_load_walking,0,4.5910,3.0426,0.0000,112,572
post_load_walking,0,2.9953,3.1682,0.0000,112,574
post_load_walking,0,2.2720,3.0141,0.0000,112,572
post_load_walking,0,2.9601,4.5917,0.0000,112,573
post_load_walking,0,3.3107,2.9938,0.0000,112,573
post_load_walking,0,3.2035,2.2719,0.0000,112,574
post_load_walking,0,5.3271,2.9585,0.0000,112,574
post_load_walking,0,3.2504,3.3138,0.0000,112,574
post_load_walking,0,1.9832,3.2031,0.0000,112,571
post_load_walking,0,3.0239,5.3296,0.0000,112,569
post_load_walking,0,2.7695,3.2467,0.0000,112,570
post_load_walking,0,3.4884,1.9838,0.0000,112,574
post_load_walking,0,3.9315,3.0229,0.0000,112,574
post_load_walking,0,2.9366,2.7709,0.0000,112,574
post_load_walking,0,3.0412,3.4884,0.0000,112,569
post_load_walking,0,1.9111,3.9324,0.0000,112,572
post_load_walking,0,2.8155,2.9358,0.0000,112,574
post_load_walking,0,2.9102,3.0391,0.0000,112,573
post_load_walking,0,3.2702,1.9123,0.0000,112,574
post_load_walking,0,4.3021,2.8162,0.0000,112,574
post_load_walking,0,2.4050,2.9088,0.0000,112,574
post_load_walking,0,3.0769,3.2713,0.0000,112,573
post_load_walking,0,3.2789,4.3033,0.0000,112,573
post_load_walking,0,3.1514,2.4021,0.0000,112,574
post_load_walking,0,4.3698,3.0956,0.0000,112,566
post_load_walking,0,3.0641,3.2631,0.0000,112,566
post_load_walking,0,2.5418,3.1512,0.0000,112,566
post_load_walking,0,3.4131,4.3706,0.0000,112,566
post_load_walking,0,4.4421,3.0634,0.0000,112,561
post_load_walking,0,3.2050,2.5412,0.0000,112,561
post_load_walking,0,2.1270,3.4127,0.0000,112,561
post_load_walking,0,3.2106,4.4440,0.0000,112,555
post_load_walking,0,4.0398,3.2042,0.0000,112,561
post_load_walking,0,3.0732,2.1259,0.0000,112,559
post_load_walking,0,1.8851,3.2105,0.0000,112,558
post_load_walking,0,2.8350,4.0413,0.0000,112,557
post_load_walking,0,2.8846,3.0692,0.0000,112,554
post_load_walking,0,2.9407,1.8847,0.0000,112,549
post_load_walking,0,3.0613,2.8383,0.0000,112,560
post_load_walking,0,3.7928,2.8826,0.0000,112,561
post_load_walking,0,3.2436,2.9448,0.0000,112,561
post_load_walking,0,3.3161,3.0591,0.0000,112,560
post_load_walking,0,2.0867,3.7925,0.0000,112,562
post_load_walking,0,3.2932,3.2436,0.0000,112,559
post_load_walking,0,3.3034,3.3176,0.0000,112,562
post_load_walking,0,3.9547,2.0847,0.0000,112,562
post_load_walking,0,3.6156,3.2939,0.0000,112,560
post_load_walking,0,2.0985,3.3186,0.0000,112,562
post_load_walking,0,3.0242,3.9396,0.0000,112,555
post_load_walking,0,2.7679,3.6174,0.0000,112,558
post_load_walking,0,2.9772,2.0959,0.0000,112,557
post_load_walking,0,3.1236,3.0241,0.0000,112,551
post_load_walking,0,3.0003,2.7662,0.0000,112,557
post_load_walking,0,3.3447,2.9791,0.0000,112,556
post_load_walking,0,3.2371,3.1240,0.0000,112,558
post_load_walking,0,3.7055,3.0006,0.0000,112,555
post_load_walking,0,3.1140,3.3460,0.0000,112,556
post_load_walking,0,3.1943,3.2350,0.0000,112,553
post_load_walking,0,3.0607,3.7070,0.0000,112,556
post_load_walking,0,3.2918,3.1143,0.0000,112,555
post_load_walking,0,3.0405,3.1944,0.0000,112,556
post_load_walking,0,4.5942,3.0589,0.0000,112,554
post_load_walking,0,3.4954,3.2936,0.0000,112,556
post_load_walking,0,2.9083,3.0385,0.0000,112,555
post_load_walking,0,3.6365,4.5963,0.0000,112,556
post_load_walking,0,3.5073,3.4969,0.0000,112,556
post_load_walking,0,3.0517,2.9081,0.0000,112,555
post_load_walking,0,3.4762,3.6358,0.0000,112,556
post_load_walking,0,3.2394,3.5069,0.0000,112,555
post_load_walking,0,4.9527,3.0498,0.0000,112,555
post_load_walking,0,3.6312,3.4789,0.0000,112,556
post_load_walking,0,2.1444,3.2362,0.0000,112,553
post_load_walking,0,3.3320,4.9563,0.0000,112,553
post_load_walking,0,3.2112,3.6300,0.0000,112,555
post_load_walking,0,3.4119,2.1424,0.0000,112,556
post_load_walking,0,3.6679,3.3340,0.0000,112,551
post_load_walking,0,4.5514,3.2454,0.0000,112,555
post_load_walking,0,3.3952,3.3767,0.0000,112,555
post_load_walking,0,2.2037,3.6689,0.0000,112,553
post_load_walking,0,4.4410,4.5519,0.0000,112,555
post_load_walking,0,3.2682,3.3953,0.0000,112,556
post_load_walking,0,3.3037,2.1998,0.0000,112,554
post_load_walking,0,3.2632,4.4456,0.0000,112,555
post_load_walking,0,3.6724,3.2720,0.0000,112,556
post_load_walking,0,4.3330,3.2973,0.0000,112,554
post_load_walking,0,3.3615,3.2641,0.0000,112,556
post_load_walking,0,2.5433,3.6747,0.0000,112,554
post_load_walking,0,4.1446,4.3310,0.0000,112,554
post_load_walking,0,3.7339,3.3633,0.0000,112,554
post_load_walking,0,4.6844,2.5395,0.0000,112,550
post_load_walking,0,3.5270,4.1478,0.0000,112,549
post_load_walking,0,2.3971,3.7340,0.0000,112,548
post_load_walking,0,3.4310,4.6860,0.0000,112,549
post_load_walking,0,3.9871,3.5226,0.0000,112,549
post_load_walking,0,4.8831,2.4008,0.0000,112,549
post_load_walking,0,3.5223,3.4286,0.0000,112,550
post_load_walking,0,4.1565,3.9893,0.0000,112,543
post_load_walking,0,4.0817,4.8833,0.0000,112,545
post_load_walking,0,3.1495,3.5198,0.0000,112,548
post_load_walking,0,3.6510,4.1583,0.0000,112,545
post_load_walking,0,4.3578,4.0821,0.0000,112,545
post_load_walking,0,4.7775,3.1483,0.0000,112,544
post_load_walking,0,3.7523,3.6494,0.0000,112,541
post_load_walking,0,4.4327,4.3605,0.0000,112,542
post_load_walking,0,2.4360,4.7772,0.0000,112,545
post_load_walking,0,4.4420,3.7528,0.0000,112,537
post_load_walking,0,4.3431,4.4322,0.0000,112,538
post_load_walking,0,3.2858,2.4344,0.0000,112,538
post_load_walking,0,3.9696,4.4441,0.0000,112,537
post_load_walking,0,2.9840,4.3422,0.0000,112,537
post_load_walking,0,3.3596,3.2845,0.0000,112,537
post_load_walking,0,3.2760,3.9707,0.0000,112,537
post_load_walking,0,3.1379,2.9842,0.0000,112,533
post_load_walking,0,4.6844,3.3582,0.0000,112,531
post_load_walking,0,4.2662,3.2908,0.0000,112,533
post_load_walking,0,2.6139,3.1225,0.0000,112,533
post_load_walking,0,3.9592,4.6864,0.0000,112,533
post_load_walking,0,3.7167,4.2659,0.0000,112,533
post_load_walking,0,5.2042,2.6127,0.0000,112,533
post_load_walking,0,4.5803,3.9611,0.0000,112,533
post_load_walking,0,2.5428,3.7160,0.0000,112,531
post_load_walking,0,3.3646,5.2482,0.0000,112,533
post_load_walking,0,3.3794,4.5367,0.0000,112,533
post_load_walking,0,4.5543,2.5394,0.0000,112,532
post_load_walking,0,3.5593,3.3667,0.0000,112,532
post_load_walking,0,2.3664,3.3796,0.0000,112,533
post_load_walking,0,3.6382,4.5550,0.0000,112,528
post_load_walking,0,4.6099,3.5600,0.0000,112,533
post_load_walking,0,3.4530,2.3639,0.0000,112,530
post_load_walking,0,3.7093,3.6416,0.0000,112,531
post_load_walking,0,3.8183,4.6125,0.0000,112,532
post_load_walking,0,4.1602,3.4488,0.0000,112,531
post_load_walking,0,3.8764,3.7107,0.0000,112,530
post_load_walking,0,3.9868,3.8176,0.0000,112,533
post_load_walking,0,3.5857,4.1627,0.0000,112,533
post_load_walking,0,2.8366,3.8727,0.0000,112,533
post_load_walking,0,3.8886,3.9892,0.0000,112,532
post_load_walking,0,4.6358,3.5836,0.0000,112,528
post_load_walking,0,4.4146,2.8370,0.0000,112,526
post_load_walking,0,2.4316,3.8888,0.0000,112,529
post_load_walking,0,3.5165,4.6360,0.0000,112,529
post_load_walking,0,3.8599,4.4148,0.0000,112,522
post_load_walking,0,3.4097,2.4277,0.0000,112,529
post_load_walking,0,3.8010,3.5178,0.0000,112,530
post_load_walking,0,5.2019,3.8617,0.0000,112,530
post_load_walking,0,4.3473,3.4106,0.0000,112,528
post_load_walking,0,4.0236,3.8000,0.0000,112,528
post_load_walking,0,2.3596,5.2054,0.0000,112,520
post_load_walking,0,3.7344,4.3443,0.0000,112,526
post_load_walking,0,3.3834,4.0252,0.0000,112,526
post_load_walking,0,3.4715,2.3559,0.0000,112,520
post_load_walking,0,4.6572,3.7367,0.0000,112,514
post_load_walking,0,4.1078,3.3815,0.0000,112,523
post_load_walking,0,4.3028,3.4725,0.0000,112,524
post_load_walking,0,3.8518,4.6580,0.0000,112,524
post_load_walking,0,2.7509,4.1070,0.0000,112,524
post_load_walking,0,3.8527,4.3037,0.0000,112,524
post_load_walking,0,5.6175,3.8541,0.0000,112,524
post_load_walking,0,3.4759,2.7483,0.0000,112,524
post_load_walking,0,2.4672,3.8657,0.0000,112,523
post_load_walking,0,3.4943,5.6065,0.0000,112,523
post_load_walking,0,3.8470,3.4743,0.0000,112,523
post_load_walking,0,5.0047,2.4656,0.0000,112,524
post_load_walking,0,3.5723,3.4931,0.0000,112,524
post_load_walking,0,2.6771,3.8499,0.0000,112,523
post_load_walking,0,3.6204,5.0077,0.0000,112,524
post_load_walking,0,3.5475,3.5682,0.0000,112,524
post_load_walking,0,3.6738,2.6770,0.0000,112,518
post_load_walking,0,4.3331,3.6213,0.0000,112,524
post_load_walking,0,3.6242,3.5484,0.0000,112,523
post_load_walking,0,2.5807,3.6804,0.0000,112,524
post_load_walking,0,3.2147,4.3239,0.0000,112,524
post_load_walking,0,4.9846,3.6236,0.0000,112,523
post_load_walking,0,3.3475,2.5822,0.0000,112,524
post_load_walking,0,2.2089,3.2151,0.0000,112,522
post_load_walking,0,3.9544,4.9862,0.0000,112,522
post_load_walking,0,4.7652,3.3455,0.0000,112,524
post_load_walking,0,3.4891,2.2085,0.0000,112,523
post_load_walking,0,3.8919,3.9561,0.0000,112,523
post_load_walking,0,3.4159,4.7661,0.0000,112,524
post_load_walking,0,3.9088,3.4882,0.0000,112,519
post_load_walking,0,3.9959,3.8923,0.0000,112,524
post_load_walking,0,3.2941,3.4145,0.0000,112,524
post_load_walking,0,2.2128,3.9085,0.0000,112,522
post_load_walking,0,3.7713,3.9963,0.0000,112,524
post_load_walking,0,3.1469,3.2928,0.0000,112,524
post_load_walking,0,3.1817,2.2126,0.0000,112,524
post_load_walking,0,3.2847,3.7727,0.0000,112,522
post_load_walking,0,2.9780,3.1454,0.0000,112,523
post_load_walking,0,2.9566,3.1944,0.0000,112,522
post_load_walking,0,3.3437,3.2716,0.0000,112,522
post_load_walking,0,3.1895,2.9772,0.0000,112,524
post_load_walking,0,3.6572,2.9570,0.0000,112,523
post_load_walking,0,3.1412,3.3456,0.0000,112,522
post_load_walking,0,2.0292,3.1900,0.0000,112,523
post_load_walking,0,3.0625,3.6561,0.0000,112,516
post_load_walking,0,3.0177,3.1405,0.0000,112,518
post_load_walking,0,4.2683,2.0294,0.0000,112,523
post_load_walking,0,3.2424,3.0619,0.0000,112,523
post_load_walking,0,2.4190,3.0150,0.0000,112,524
post_load_walking,0,3.5113,4.2731,0.0000,112,523
post_load_walking,0,4.5821,3.2414,0.0000,112,524
post_load_walking,0,3.7361,2.4174,0.0000,112,524
post_load_walking,0,2.3623,3.5140,0.0000,112,524
post_load_walking,0,3.2315,4.5835,0.0000,112,524
post_load_walking,0,3.3547,3.7359,0.0000,112,523
post_load_walking,0,3.1519,2.3585,0.0000,112,524
post_load_walking,0,3.9662,3.2309,0.0000,112,521
post_load_walking,0,3.2621,3.3565,0.0000,112,524
post_load_walking,0,2.2248,3.1512,0.0000,112,523
post_load_walking,0,2.8778,3.9673,0.0000,112,520
post_load_walking,0,2.8556,3.2611,0.0000,112,524
post_load_walking,0,2.8809,2.2243,0.0000,112,523
post_load_walking,0,2.9753,2.8773,0.0000,112,516
post_load_walking,0,2.9671,2.8552,0.0000,112,521
post_load_walking,0,3.0928,2.8820,0.0000,112,523
post_load_walking,0,3.8721,2.9738,0.0000,112,524
post_load_walking,0,3.9921,2.9690,0.0000,112,522
post_load_walking,0,3.1667,3.0910,0.0000,112,523
post_load_walking,0,2.2207,3.8742,0.0000,112,524
post_load_walking,0,2.8855,3.9925,0.0000,112,522
post_load_walking,0,2.8352,3.1680,0.0000,112,524
post_load_walking,0,2.9953,2.2180,0.0000,112,520
post_load_walking,0,3.5347,2.8828,0.0000,112,492
post_load_walking,0,3.2868,2.8529,0.0000,112,492
post_load_walking,0,3.2146,2.9806,0.0000,112,491
post_load_walking,0,2.7664,3.5364,0.0000,112,492
post_load_walking,0,3.2255,3.2841,0.0000,112,488
post_load_walking,0,3.0674,3.2148,0.0000,112,491
post_load_walking,0,2.7674,2.7656,0.0000,112,492
post_load_walking,0,3.0164,3.2267,0.0000,112,492
post_load_walking,0,3.0812,3.0671,0.0000,112,488
post_load_walking,0,3.2354,2.7660,0.0000,112,492
post_load_walking,0,3.5345,3.0182,0.0000,112,492
post_load_walking,0,3.3573,3.0802,0.0000,112,492
post_load_walking,0,3.0253,3.2360,0.0000,112,492
post_load_walking,0,3.7232,3.5368,0.0000,112,492
post_load_walking,0,3.5482,3.3580,0.0000,112,489
post_load_walking,0,4.4554,3.0231,0.0000,112,490
post_load_walking,0,3.1721,3.7246,0.0000,112,490
post_load_walking,0,2.1756,3.5471,0.0000,112,492
post_load_walking,0,2.9721,4.4569,0.0000,112,492
post_load_walking,0,2.8511,3.1675,0.0000,112,488
post_load_walking,0,3.2932,2.1764,0.0000,112,492
post_load_walking,0,2.8399,2.9749,0.0000,112,490
post_load_walking,0,3.1015,2.8496,0.0000,112,492
post_load_walking,0,3.0428,3.2940,0.0000,112,492
post_load_walking,0,3.3378,2.8372,0.0000,112,491
post_load_walking,0,2.8627,3.1036,0.0000,112,491
post_load_walking,0,2.7907,3.0424,0.0000,112,492
post_load_walking,0,3.0901,3.3387,0.0000,112,492
post_load_walking,0,2.8204,2.8597,0.0000,112,492
post_load_walking,0,3.2947,2.7922,0.0000,112,491
post_load_walking,0,3.2333,3.1041,0.0000,112,492
post_load_walking,0,3.1339,2.8078,0.0000,112,486
post_load_walking,0,3.3683,3.2956,0.0000,112,492
post_load_walking,0,3.0396,3.2324,0.0000,112,492
post_load_walking,0,3.1772,3.1406,0.0000,112,484
post_load_walking,0,3.1518,3.3604,0.0000,112,487
post_load_walking,0,3.1686,3.0424,0.0000,112,486
post_load_walking,0,3.2554,3.1767,0.0000,112,487
post_load_walking,0,3.1791,3.1511,0.0000,112,487
post_load_walking,0,2.8049,3.1682,0.0000,112,487
post_load_walking,0,3.3477,3.2558,0.0000,112,487
post_load_walking,0,2.7769,3.1787,0.0000,112,487
post_load_walking,0,3.2810,2.8038,0.0000,112,487
post_load_walking,0,3.0332,3.3495,0.0000,112,487
post_load_walking,0,2.8250,2.7732,0.0000,112,486
post_load_walking,0,3.0993,3.2833,0.0000,112,486
post_load_walking,0,2.8474,3.0334,0.0000,112,487
post_load_walking,0,3.1216,2.8339,0.0000,112,487
post_load_walking,0,2.9249,3.0900,0.0000,112,487
post_load_walking,0,3.1480,2.8480,0.0000,112,485
post_load_walking,0,3.4957,3.1220,0.0000,36,487
post_load_walking,0,3.3796,3.0580,0.0000,36,486
post_load_walking,0,2.7886,3.0152,0.0000,36,487
post_load_walking,0,3.1859,3.4965,0.0000,36,487
post_load_walking,0,3.3162,3.3797,0.0000,36,487
post_load_walking,0,2.9146,2.7864,0.0000,36,486
post_load_walking,0,3.8671,3.1876,0.0000,36,487
post_load_walking,0,2.9126,3.3148,0.0000,36,486
post_load_walking,0,2.3314,2.9146,0.0000,36,487
post_load_walking,0,2.8643,3.8672,0.0000,36,487
post_load_walking,0,3.0076,2.9130,0.0000,36,487
post_load_walking,0,2.7325,2.3308,0.0000,36,485
post_load_walking,0,3.0666,2.8639,0.0000,36,486
post_load_walking,0,3.1715,3.0083,0.0000,36,486
post_load_walking,0,3.2269,2.7319,0.0000,36,487
post_load_walking,0,2.9343,3.0671,0.0000,36,487
post_load_walking,0,3.0438,3.1719,0.0000,36,487
post_load_walking,0,3.1574,3.2332,0.0000,36,487
post_load_walking,0,3.2154,2.9283,0.0000,36,489
post_load_walking,0,4.6818,3.0429,0.0000,36,489
post_load_walking,0,2.9865,3.1593,0.0000,36,489
post_load_walking,0,2.7819,3.2133,0.0000,36,488
post_load_walking,0,2.9977,4.6858,0.0000,36,489
post_load_walking,0,2.9649,2.9836,0.0000,36,489
post_load_walking,0,3.1206,2.7829,0.0000,36,480
post_load_walking,0,2.9824,2.9963,0.0000,36,480
post_load_walking,0,3.1205,2.9661,0.0000,36,479
post_load_walking,0,2.7004,3.1603,0.0000,36,479
post_load_walking,0,2.9887,2.9405,0.0000,36,479
post_load_walking,0,3.1363,3.1211,0.0000,36,479
post_load_walking,0,2.8202,2.7003,0.0000,36,479
post_load_walking,0,2.8994,3.0236,0.0000,36,479
post_load_walking,0,3.5279,3.1015,0.0000,36,478
post_load_walking,0,4.2539,2.8185,0.0000,36,478
post_load_walking,0,3.2890,2.9008,0.0000,36,476
post_load_walking,0,2.3132,3.5289,0.0000,36,478
post_load_walking,0,3.1040,4.2563,0.0000,36,480
post_load_walking,0,4.0186,3.2880,0.0000,36,479
post_load_walking,0,3.8106,2.3115,0.0000,36,479
post_load_walking,0,2.4247,3.1022,0.0000,36,480
post_load_walking,0,3.0680,4.0218,0.0000,36,480
post_load_walking,0,3.5750,3.8117,0.0000,36,475
post_load_walking,0,3.4146,2.4225,0.0000,36,473
post_load_walking,0,4.8868,3.0679,0.0000,36,480
post_load_walking,0,3.0670,3.5762,0.0000,36,479
post_load_walking,0,2.4878,3.4128,0.0000,36,480
post_load_walking,0,3.4715,4.8879,0.0000,36,480
post_load_walking,0,3.3662,3.0809,0.0000,36,480
post_load_walking,0,4.6262,2.4741,0.0000,36,480
post_load_walking,0,3.2094,3.4716,0.0000,36,479
post_load_walking,0,3.4230,3.3669,0.0000,36,480
post_load_walking,0,3.6040,4.6256,0.0000,36,480
post_load_walking,0,2.2620,3.2096,0.0000,36,480
post_load_walking,0,4.1356,3.4228,0.0000,36,476
post_load_walking,0,4.2381,3.6049,0.0000,36,480
post_load_walking,0,3.5861,2.2610,0.0000,36,480
post_load_walking,0,2.9743,4.1384,0.0000,36,470
post_load_walking,0,2.4475,4.2369,0.0000,36,457
post_load_walking,0,3.2066,3.5859,0.0000,36,462
post_load_walking,0,3.5405,2.9729,0.0000,36,460
post_load_walking,0,3.0752,2.4471,0.0000,36,462
post_load_walking,0,4.1603,3.2066,0.0000,36,462
post_load_walking,0,3.3895,3.5421,0.0000,36,462
post_load_walking,0,2.3626,3.0732,0.0000,36,462
post_load_walking,0,3.5027,4.1616,0.0000,36,461
post_load_walking,0,4.3982,3.3878,0.0000,36,462
post_load_walking,0,3.1140,2.3638,0.0000,36,456
post_load_walking,0,2.4650,3.5034,0.0000,36,462
post_load_walking,0,3.5152,4.4006,0.0000,36,462
post_load_walking,0,3.0584,3.1234,0.0000,36,462
post_load_walking,0,3.3206,2.4515,0.0000,36,462
post_load_walking,0,4.1855,3.5160,0.0000,36,462
post_load_walking,0,3.0723,3.0618,0.0000,36,461
post_load_walking,0,2.9667,3.3180,0.0000,36,462
post_load_walking,0,3.5978,4.1855,0.0000,36,462
post_load_walking,0,3.6960,3.0716,0.0000,36,462
post_load_walking,0,3.4152,2.9669,0.0000,36,461
post_load_walking,0,3.4338,3.5989,0.0000,36,462
post_load_walking,0,2.6186,3.6987,0.0000,36,462
post_load_walking,0,2.9782,3.4139,0.0000,36,461
post_load_walking,0,4.6344,3.4317,0.0000,36,462
post_load_walking,0,3.1652,2.6170,0.0000,36,462
post_load_walking,0,2.5362,2.9784,0.0000,36,327
post_load_walking,0,3.1821,4.6374,0.0000,36,328
post_load_walking,0,3.0829,3.1631,0.0000,36,328
post_load_walking,0,2.9085,2.5352,0.0000,36,329
post_load_walking,0,3.1607,3.1824,0.0000,36,329
post_load_walking,0,3.2508,3.0823,0.0000,36,329
post_load_walking,0,2.7627,2.9088,0.0000,36,321
post_load_walking,0,3.4832,3.1616,0.0000,36,329
post_load_walking,0,2.9387,3.2508,0.0000,36,329
post_load_walking,0,3.2078,2.7626,0.0000,36,329
post_load_walking,0,3.5500,3.4856,0.0000,36,327
post_load_walking,0,3.0626,2.9340,0.0000,36,328
post_load_walking,0,3.1962,3.2107,0.0000,36,329
post_load_walking,0,3.0304,3.5487,0.0000,36,329
post_load_walking,0,2.9372,3.0650,0.0000,36,328
post_load_walking,0,2.9043,3.1947,0.0000,36,329
post_load_walking,0,3.3477,3.0286,0.0000,36,329
post_load_walking,0,3.0866,2.9379,0.0000,36,329
post_load_walking,0,2.9394,2.9042,0.0000,36,328
post_load_walking,0,2.9110,3.3480,0.0000,36,325
post_load_walking,0,3.1349,3.0862,0.0000,36,325
post_load_walking,0,3.1831,2.9414,0.0000,36,320
post_load_walking,0,2.8555,2.9088,0.0000,36,320
post_load_walking,0,3.0304,3.1364,0.0000,36,318
post_load_walking,0,2.9444,3.1822,0.0000,36,318
post_load_walking,0,3.0643,2.8557,0.0000,36,318
post_load_walking,0,2.8257,3.0304,0.0000,36,318
post_load_walking,0,3.4974,2.9453,0.0000,36,314
post_load_walking,0,2.8872,3.0627,0.0000,36,316
post_load_walking,0,3.7062,2.8262,0.0000,36,312
post_load_walking,0,3.4629,3.4977,0.0000,36,316
post_load_walking,0,3.3423,2.8862,0.0000,36,316
post_load_walking,0,3.2620,3.7067,0.0000,36,316
post_load_walking,0,3.3768,3.4634,0.0000,36,316
post_load_walking,0,2.9459,3.3431,0.0000,36,316
post_load_walking,0,2.9828,3.2602,0.0000,36,316
post_load_walking,0,3.1279,3.3779,0.0000,36,316
post_load_walking,0,3.5538,2.9635,0.0000,36,312
post_load_walking,0,3.1989,2.9654,0.0000,36,316
post_load_walking,0,2.9462,3.1280,0.0000,36,313
post_load_walking,0,3.6232,3.5543,0.0000,36,316
post_load_walking,0,3.0181,3.1983,0.0000,36,316
post_load_walking,0,3.0129,2.9441,0.0000,36,315
post_load_walking,0,3.0590,3.6256,0.0000,36,315
post_load_walking,0,3.7856,3.0170,0.0000,36,316
post_load_walking,0,3.5707,3.0134,0.0000,36,316
post_load_walking,0,3.3219,3.0583,0.0000,36,316
post_load_walking,0,3.2856,3.7922,0.0000,36,311
post_load_walking,0,3.0783,3.5641,0.0000,36,311
post_load_walking,0,3.0771,3.3234,0.0000,36,311
post_load_walking,0,3.0463,3.2855,0.0000,36,311
post_load_walking,0,3.1675,3.0781,0.0000,36,311
post_load_walking,0,3.1573,3.0795,0.0000,36,311
post_load_walking,0,5.6334,3.0441,0.0000,10188,310
post_load_walking,0,3.2310,3.1661,0.0000,36,291
post_load_walking,0,2.0908,3.1568,0.0000,36,291
post_load_walking,0,2.8891,5.6379,0.0000,36,291
post_load_walking,0,3.0770,3.2309,0.0000,36,291
post_load_walking,0,2.9251,2.0889,0.0000,36,291
post_load_walking,0,3.0078,2.8886,0.0000,36,290
post_load_walking,0,3.2917,3.0776,0.0000,36,291
post_load_walking,0,3.6349,2.9224,0.0000,36,291
post_load_walking,0,2.8248,3.0090,0.0000,36,291
post_load_walking,0,2.9815,3.2931,0.0000,36,291
post_load_walking,0,2.8678,3.6348,0.0000,36,291
post_load_walking,0,2.7403,2.8241,0.0000,36,291
post_load_walking,0,3.1712,2.9828,0.0000,36,290
post_load_walking,0,3.1630,2.8669,0.0000,36,291
post_load_walking,0,3.3471,2.7396,0.0000,36,290
post_load_walking,0,2.8994,3.1738,0.0000,36,290
post_load_walking,0,3.7830,3.1619,0.0000,36,291
post_load_walking,0,2.8187,3.3477,0.0000,36,291
post_load_walking,0,3.8368,2.8969,0.0000,36,287
post_load_walking,0,3.2088,3.7864,0.0000,36,288
post_load_walking,0,4.7414,2.8158,0.0000,36,288
post_load_walking,0,3.1794,3.8395,0.0000,36,287
post_load_walking,0,2.2139,3.2083,0.0000,36,288
post_load_walking,0,3.2005,4.7449,0.0000,36,288
post_load_walking,0,3.3021,3.1787,0.0000,36,288
post_load_walking,0,4.2036,2.2108,0.0000,10704,287
post_load_walking,0,2.8163,3.1986,0.0000,36,219
post_load_walking,0,3.4025,3.3031,0.0000,36,215
post_load_walking,0,5.2422,4.2040,0.0000,36,215
post_load_walking,0,8.0025,2.8155,0.0000,36,215
post_load_walking,0,2.8703,3.4024,0.0000,36,215
post_load_walking,0,2.1596,5.2455,0.0000,36,214
post_load_walking,0,2.4798,8.0030,0.0000,36,213
post_load_walking,0,3.0263,2.8687,0.0000,36,214
post_load_walking,0,3.1742,2.1579,0.0000,36,214
post_load_walking,0,2.3628,2.4793,0.0000,36,214
post_load_walking,0,1.8961,3.0267,0.0000,36,214
post_load_walking,0,2.4613,3.1728,0.0000,36,211
post_load_walking,0,2.4852,2.3606,0.0000,36,211
post_load_walking,0,3.1024,1.8977,0.0000,36,211
post_load_walking,0,3.1673,2.4627,0.0000,36,211
post_load_walking,0,1.8067,2.4851,0.0000,36,211
post_load_walking,0,2.5167,3.1033,0.0000,36,207
post_load_walking,0,2.2921,3.1672,0.0000,36,208
post_load_walking,0,4.0357,1.8048,0.0000,36,208
post_load_walking,0,2.6017,2.5166,0.0000,36,209
post_load_walking,0,1.9525,2.2935,0.0000,36,207
post_load_walking,0,2.3930,4.0388,0.0000,36,208
post_load_walking,0,2.3747,2.5983,0.0000,36,209
post_load_walking,0,2.3556,1.9520,0.0000,36,209
post_load_walking,0,2.8107,2.3931,0.0000,36,209
post_load_walking,0,2.7815,2.3740,0.0000,36,209
post_load_walking,0,2.8498,2.3570,0.0000,36,206
post_load_walking,0,2.5288,2.8107,0.0000,36,206
post_load_walking,0,7.3105,2.7789,0.0000,36,206
post_load_walking,0,8.3164,2.8528,0.0000,36,206
post_load_walking,0,8.3387,2.5277,0.0000,36,206
post_load_walking,0,4.2117,7.3160,0.0000,36,206
post_load_walking,0,2.6255,8.3134,0.0000,36,206
post_load_walking,0,1.9807,8.3438,0.0000,36,206
post_load_walking,0,2.5954,4.2068,0.0000,36,202
post_load_walking,0,2.6468,2.6245,0.0000,36,203
